CBR1,873,109.92596,873,nan,,PSMD2,5708
RPL12,6136,92.61099,6136,nan,,COX7A2,1347
LYPLA1,10434,97.1468,10434,nan,,STIP1,10963
DCAF8,50717,99.91488,50717,nan,,TARS,6897
EIF5A,1984,98.63585,1984,nan,,LY6E,4061
PSMD2,5708,97.54885,5708,nan,,TRAM1,23471
COX7A2,1347,111.06643,1347,nan,,RP11-345J4.5,nan
STIP1,10963,96.269905,10963,nan,,PRPF18,8559
TARS,6897,102.283356,6897,nan,,SRSF10,10772
LY6E,4061,102.42108,4061,nan,,LTV1,84946
TRAM1,23471,98.33916,23471,nan,,RPL11,6135
RP11-345J4.5,nan,nan,nan,TRUE,,DERL2,51009
PRPF18,8559,98.18274,8559,nan,,IFNGR1,3459
SRSF10,10772,100.965126,10772,nan,,GALE,2582
LTV1,84946,99.46577,84946,nan,,C7orf55-LUC7L2,100996928
RPL11,6135,93.75938,6135,nan,,TBRG4,9238
DERL2,51009,99.96355,51009,nan,,COA3,28958
IFNGR1,3459,94.226395,3459,nan,,SESTD1,91404
GALE,2582,92.967926,2582,nan,,KCTD14,65987
C7orf55-LUC7L2,100996928,114.08767,100996928,nan,,CRNDE,643911
TBRG4,9238,96.71855,9238,nan,,CTD-2015H6.3,nan
COA3,28958,109.025276,28958,nan,,ST6GAL1,6480
SESTD1,91404,97.656204,91404,nan,,GLRX,2745
KCTD14,65987,99.68508,65987,nan,,FER,2241
CRNDE,643911,112.323,643911,nan,,BCOR,54880
CTD-2015H6.3,nan,nan,nan,TRUE,,RFC5,5985
ST6GAL1,6480,95.803474,6480,nan,,CDC42BPA,8476
GLRX,2745,103.41594,2745,nan,,SEC62,7095
FER,2241,95.75803,2241,nan,,CASP3,836
BCOR,54880,98.37999,54880,nan,,ADSL,158
RFC5,5985,95.409584,5985,nan,,GSKIP,51527
CDC42BPA,8476,97.27751,8476,nan,,SPRED1,161742
SEC62,7095,96.02174,7095,nan,,DHX30,22907
CASP3,836,97.44222,836,nan,,UTRN,7402
ADSL,158,97.096954,158,nan,,ATP5C1,509
GSKIP,51527,96.01111,51527,nan,,DNTTIP2,30836
SPRED1,161742,97.66584,161742,nan,,CAPZB,832
DHX30,22907,97.82277,22907,nan,,SRA1,10011
UTRN,7402,102.189095,7402,nan,,PHPT1,29085
ATP5C1,509,95.40188,509,nan,,GBE1,2632
DNTTIP2,30836,97.33049,30836,nan,,SKA2,348235
CAPZB,832,95.59323,832,nan,,HIGD2A,192286
SRA1,10011,98.11792,10011,nan,,PPIC,5480
PHPT1,29085,97.42992,29085,nan,,CHMP2A,27243
GBE1,2632,96.71855,2632,nan,,SYAP1,94056
SKA2,348235,98.76615,348235,nan,,RP11-783K16.5,nan
HIGD2A,192286,101.17583,192286,nan,,ARL5A,26225
PPIC,5480,98.04406,5480,nan,,UQCRQ,27089
CHMP2A,27243,100.989845,27243,nan,,CDC42,998
SYAP1,94056,96.02645,94056,nan,,AMZ2,51321
RP11-783K16.5,nan,nan,nan,TRUE,,CLOCK,9575
ARL5A,26225,98.764626,26225,nan,,TMEM66,nan
UQCRQ,27089,109.913765,27089,nan,,RP11-286N22.8,nan
CDC42,998,98.56142,998,nan,,COQ9,57017
AMZ2,51321,101.79158,51321,nan,,TMEM126A,84233
CLOCK,9575,98.1186,9575,nan,,CKAP2,26586
TMEM66,nan,nan,nan,TRUE,,CASD1,64921
RP11-286N22.8,nan,nan,nan,TRUE,,IFI27,3429
COQ9,57017,96.56018,57017,nan,,CAMTA1,23261
TMEM126A,84233,100.02544,84233,nan,,LEPROT,54741
CKAP2,26586,99.11851,26586,nan,,RAB14,51552
CASD1,64921,95.7714,64921,nan,,HMBS,3145
IFI27,3429,104.14401,3429,nan,,CDC25B,994
CAMTA1,23261,96.004814,23261,nan,,POLR2L,5441
LEPROT,54741,98.55057,54741,nan,,CMAS,55907
RAB14,51552,96.63017,51552,nan,,DSCR3,10311
HMBS,3145,97.887566,3145,nan,,ATP5L,10632
CDC25B,994,101.38301,994,nan,,ROCK2,9475
POLR2L,5441,99.99913,5441,nan,,TRIM16L,147166
CMAS,55907,100.82535,55907,nan,,RIMKLB,57494
DSCR3,10311,97.76192,10311,nan,,NUDT19,390916
ATP5L,10632,103.01434,10632,nan,,TRAF3IP2,10758
ROCK2,9475,99.6596,9475,nan,,CLNS1A,1207
TRIM16L,147166,114.38165,147166,nan,,XPNPEP1,7511
RIMKLB,57494,97.3059,57494,nan,,TMEM161B,153396
NUDT19,390916,97.03652,390916,nan,,SETD3,84193
TRAF3IP2,10758,98.43687,10758,nan,,ZCCHC10,54819
CLNS1A,1207,100.693306,1207,nan,,MYL12B,103910
XPNPEP1,7511,97.39882,7511,nan,,ZFP36L1,677
TMEM161B,153396,95.18675,153396,nan,,CCDC126,90693
SETD3,84193,96.626236,84193,nan,,CSDE1,7812
ZCCHC10,54819,96.8021,54819,nan,,NDUFS2,4720
MYL12B,103910,107.98,103910,nan,,ZNF791,163049
ZFP36L1,677,100.55863,677,nan,,RP11-473I1.10,nan
CCDC126,90693,98.05039,90693,nan,,CFDP1,10428
CSDE1,7812,99.17158,7812,nan,,CUEDC2,79004
NDUFS2,4720,99.91357,4720,nan,,MRPL37,51253
ZNF791,163049,109.780365,163049,nan,,SF3B5,83443
RP11-473I1.10,nan,nan,nan,TRUE,,GHITM,27069
CFDP1,10428,95.854515,10428,nan,,ZNF22,7570
CUEDC2,79004,97.18051,79004,nan,,PAM,5066
MRPL37,51253,94.585335,51253,nan,,PFDN4,5203
SF3B5,83443,96.51724,83443,nan,,MCL1,4170
GHITM,27069,99.3613,27069,nan,,COG2,22796
ZNF22,7570,99.12864,7570,nan,,PLS3,5358
PAM,5066,97.64244,5066,nan,,ETV5,2119
PFDN4,5203,97.8094,5203,nan,,PEX19,5824
MCL1,4170,99.45065,4170,nan,,C17orf49,124944
COG2,22796,96.419685,22796,nan,,C1orf131,128061
PLS3,5358,97.53187,5358,nan,,WDR6,11180
ETV5,2119,100.27993,2119,nan,,KRTCAP2,200185
PEX19,5824,95.93709,5824,nan,,NDUFA6,4700
C17orf49,124944,114.07116,124944,nan,,MMD,23531
C1orf131,128061,107.94324,128061,nan,,ATG13,9776
WDR6,11180,97.21642,11180,nan,,TEX264,51368
KRTCAP2,200185,98.06125,200185,nan,,MAOA,4128
NDUFA6,4700,96.83033,4700,nan,,PIGK,10026
MMD,23531,98.12442,23531,nan,,RPS25,6230
ATG13,9776,95.60113,9776,nan,,GOLGA8A,23015
TEX264,51368,100.92258,51368,nan,,RP11-18I14.10,nan
MAOA,4128,101.0218,4128,nan,,LY96,23643
PIGK,10026,96.26087,10026,nan,,C21orf91,54149
RPS25,6230,95.213234,6230,nan,,ESYT1,23344
GOLGA8A,23015,116.48192,23015,nan,,TIA1,7072
RP11-18I14.10,nan,nan,nan,TRUE,,LIPA,3988
LY96,23643,100.03177,23643,nan,,CHORDC1,26973
C21orf91,54149,111.102554,54149,nan,,PHLDA1,22822
ESYT1,23344,98.7458,23344,nan,,DNAJC10,54431
TIA1,7072,101.35773,7072,nan,,COX7B,1349
LIPA,3988,92.16373,3988,nan,,S100A13,6284
CHORDC1,26973,96.61415,26973,nan,,TIMMDC1,51300
PHLDA1,22822,100.82535,22822,nan,,POLR2J,5439
DNAJC10,54431,101.35751,54431,nan,,CCDC167,154467
COX7B,1349,112.50491,1349,nan,,MSANTD3,91283
S100A13,6284,99.08526,6284,nan,,EDF1,8721
TIMMDC1,51300,98.325676,51300,nan,,SUPT16H,11198
POLR2J,5439,101.53635,5439,nan,,RP6-99M1.2,nan
CCDC167,154467,98.499435,154467,nan,,LAMP2,3920
MSANTD3,91283,100.042404,91283,nan,,FARSB,10056
EDF1,8721,100.52137,8721,nan,,CHD8,57680
SUPT16H,11198,97.30929,11198,nan,,KIF5B,3799
RP6-99M1.2,nan,nan,nan,TRUE,,RP11-500M8.7,nan
LAMP2,3920,95.26411,3920,nan,,TXNL1,9352
FARSB,10056,97.81165,10056,nan,,STAG3L2,442582
CHD8,57680,98.2221,57680,nan,,PIGC,5279
KIF5B,3799,97.27751,3799,nan,,FKBP5,2289
RP11-500M8.7,nan,nan,nan,TRUE,,IFI16,3428
TXNL1,9352,97.81165,9352,nan,,TTC39C,125488
STAG3L2,442582,37.560818,442582,nan,,CTDSP2,10106
STAG3L2,ENSG00000277072,37.530838,nan,nan,,POP5,51367
PIGC,5279,96.3147,5279,nan,,PELI1,57162
FKBP5,2289,99.56001,2289,nan,,ING3,54556
IFI16,3428,106.29446,3428,nan,,DCP1A,55802
TTC39C,125488,99.25697,125488,nan,,GNL3,26354
CTDSP2,10106,98.88151,10106,nan,,PPP1R11,6992
POP5,51367,96.40575,51367,nan,,FBXO42,54455
PELI1,57162,98.228935,57162,nan,,CTSL,1514
ING3,54556,96.794205,54556,nan,,SFPQ,6421
DCP1A,55802,99.721504,55802,nan,,RPL18AP3,390354
GNL3,26354,97.84748,26354,nan,,SNRPA1,6627
PPP1R11,6992,100.274124,6992,nan,,RPL23A,6147
FBXO42,54455,97.9555,54455,nan,,ACSL4,2182
CTSL,1514,102.43107,1514,nan,,ECD,11319
SFPQ,6421,98.898026,6421,nan,,FAM84B,157638
RPL18AP3,390354,38.538853,390354,nan,,TMEM11,8834
RPL18AP3,ENSG00000213442,37.536743,nan,nan,,OCIAD2,132299
SNRPA1,6627,94.09387,6627,nan,,POLR3K,51728
RPL23A,6147,95.35708,6147,nan,,SMN1,6606
ACSL4,2182,90.94914,2182,nan,,ITFG2,55846
ECD,11319,99.29961,11319,nan,,POLR3G,10622
FAM84B,157638,99.442764,157638,nan,,JAG1,182
TMEM11,8834,97.30477,8834,nan,,UQCR10,29796
OCIAD2,132299,98.135666,132299,nan,,SNRPF,6636
POLR3K,51728,97.368675,51728,nan,,ERLIN1,10613
SMN1,6606,108.96589,6606,nan,,PPP2R2A,5520
ITFG2,55846,96.05128,55846,nan,,FKBP14,55033
POLR3G,10622,99.17055,10622,nan,,CEP350,9857
JAG1,182,97.66409,182,nan,,ATP6V1D,51382
UQCR10,29796,109.92771,29796,nan,,SEPP1,nan
SNRPF,6636,95.83457,6636,nan,,CCDC66,285331
ERLIN1,10613,98.898026,10613,nan,,HSPB11,51668
PPP2R2A,5520,99.0289,5520,nan,,CCDC91,55297
FKBP14,55033,94.04517,55033,nan,,PLOD1,5351
CEP350,9857,98.12442,9857,nan,,EIF3A,8661
ATP6V1D,51382,96.9608,51382,nan,,ZNF3,7551
SEPP1,nan,nan,nan,TRUE,,RPS16,6217
CCDC66,285331,97.85463,285331,nan,,EIF4G3,8672
HSPB11,51668,96.87411,51668,nan,,CCT6A,908
CCDC91,55297,97.89662,55297,nan,,ZNF24,7572
PLOD1,5351,96.85773,5351,nan,,COL4A3BP,10087
EIF3A,8661,97.530556,8661,nan,,BST2,684
ZNF3,7551,102.039314,7551,nan,,ASCC3,10973
RPS16,6217,81.16119,6217,nan,,AP2M1,1173
EIF4G3,8672,98.043015,8672,nan,,C6orf106,64771
CCT6A,908,99.183914,908,nan,,EIF3H,8667
ZNF24,7572,100.90559,7572,nan,,MORC4,79710
COL4A3BP,10087,95.213234,10087,nan,,GPR89B,51463
BST2,684,101.04059,684,nan,,DTWD1,56986
ASCC3,10973,98.518005,10973,nan,,ARPC1A,10552
AP2M1,1173,94.90964,1173,nan,,UQCRC1,7384
C6orf106,64771,112.472275,64771,nan,,CTR9,9646
EIF3H,8667,96.40736,8667,nan,,DCXR,51181
MORC4,79710,99.16091,79710,nan,,RP3-340N1.2,nan
GPR89B,51463,107.85562,51463,nan,,NSL1,25936
DTWD1,56986,96.626236,56986,nan,,ACAT2,39
ARPC1A,10552,97.28839,10552,nan,,POLR2H,5437
UQCRC1,7384,106.40181,7384,nan,,DCTD,1635
CTR9,9646,97.42992,9646,nan,,SNAP47,116841
DCXR,51181,97.44277,51181,nan,,STARD3NL,83930
RP3-340N1.2,nan,nan,nan,TRUE,,COPB1,1315
NSL1,25936,96.228325,25936,nan,,MRPL13,28998
ACAT2,39,100.67165,39,nan,,RBPJ,3516
POLR2H,5437,95.9404,5437,nan,,CNOT4,4850
DCTD,1635,98.63689,1635,nan,,PPIG,9360
SNAP47,116841,97.39882,116841,nan,,PDRG1,81572
STARD3NL,83930,98.358345,83930,nan,,ORMDL1,94101
COPB1,1315,93.32771,1315,nan,,GPX8,493869
MRPL13,28998,95.170364,28998,nan,,ETNK1,55500
RBPJ,3516,97.52761,3516,nan,,ABCC3,8714
CNOT4,4850,97.88012,4850,nan,,HMGB1P5,10354
PPIG,9360,96.60253,9360,nan,,SNX2,6643
PDRG1,81572,99.07945,81572,nan,,PPWD1,23398
ORMDL1,94101,99.758255,94101,nan,,SEC31A,22872
GPX8,493869,95.83457,493869,nan,,DEDD,9191
ETNK1,55500,95.75803,55500,nan,,C17orf62,79415
ABCC3,8714,99.07945,8714,nan,,SYNJ2,8871
HMGB1P5,10354,38.574623,10354,nan,,RASSF8,11228
HMGB1P5,ENSG00000132967,37.60236,nan,nan,,MLX,6945
SNX2,6643,96.38924,6643,nan,,H2AFY,9555
PPWD1,23398,96.7974,23398,nan,,HDDC2,51020
SEC31A,22872,95.06539,22872,nan,,FUT8,2530
DEDD,9191,96.76126,9191,nan,,QPCT,25797
C17orf62,79415,114.117386,79415,nan,,BMI1,648
SYNJ2,8871,98.89859,8871,nan,,SSU72,29101
RASSF8,11228,96.51143,11228,nan,,RGS2,5997
MLX,6945,96.01044,6945,nan,,CCNC,892
H2AFY,9555,108.76845,9555,nan,,CDCA8,55143
HDDC2,51020,96.40354,51020,nan,,G6PD,2539
FUT8,2530,97.78022,2530,nan,,CCNB1IP1,57820
QPCT,25797,96.817215,25797,nan,,ARMCX6,54470
BMI1,648,101.26367,648,nan,,TM4SF1,4071
SSU72,29101,99.278175,29101,nan,,TNC,3371
RGS2,5997,96.600784,5997,nan,,RHNO1,83695
CCNC,892,96.58478,892,nan,,ACOX2,8309
CDCA8,55143,99.65327,55143,nan,,MRTO4,51154
G6PD,2539,96.9608,2539,nan,,XRCC6,2547
CCNB1IP1,57820,99.59209,57820,nan,,ZCRB1,85437
ARMCX6,54470,108.86983,54470,nan,,RPS24,6229
TM4SF1,4071,97.55482,4071,nan,,PRNP,5621
TNC,3371,98.89859,3371,nan,,AC034193.5,nan
RHNO1,83695,99.89605,83695,nan,,LAPTM4B,55353
ACOX2,8309,99.58865,8309,nan,,PPFIA1,8500
MRTO4,51154,96.71222,51154,nan,,PSMA5,5686
XRCC6,2547,94.74339,2547,nan,,MAPK6,5597
ZCRB1,85437,96.02645,85437,nan,,KIF2C,11004
RPS24,6229,96.39668,6229,nan,,ZNF140,7699
PRNP,5621,97.873795,5621,nan,,CCDC90B,60492
AC034193.5,nan,nan,nan,TRUE,,KEAP1,9817
LAPTM4B,55353,96.31522,55353,nan,,PARP8,79668
PPFIA1,8500,98.85624,8500,nan,,NAMPTL,nan
PSMA5,5686,94.69956,5686,nan,,LYRM5,nan
MAPK6,5597,98.38173,5597,nan,,BET1,10282
KIF2C,11004,96.09797,11004,nan,,SMIM7,79086
ZNF140,7699,104.53281,7699,nan,,VMA21,203547
CCDC90B,60492,97.52943,60492,nan,,SERPINB1,1992
KEAP1,9817,99.744316,9817,nan,,SAT1,6303
PARP8,79668,103.65338,79668,nan,,MRP63,nan
NAMPTL,nan,nan,nan,TRUE,,HMGCL,3155
LYRM5,nan,nan,nan,TRUE,,AP3M2,10947
BET1,10282,96.59609,10282,nan,,WDR61,80349
SMIM7,79086,95.84409,79086,nan,,MINOS1,440574
VMA21,203547,98.2221,203547,nan,,TMEM208,29100
SERPINB1,1992,96.98714,1992,nan,,MPHOSPH10,10199
SAT1,6303,95.235374,6303,nan,,WDR12,55759
MRP63,nan,nan,nan,TRUE,,DLG1,1739
HMGCL,3155,98.33982,3155,nan,,ZFYVE16,9765
AP3M2,10947,98.87518,10947,nan,,KLHL24,54800
WDR61,80349,97.13758,80349,nan,,SMARCE1,6605
MINOS1,440574,97.84115,440574,nan,,UBC,7316
TMEM208,29100,96.94011,29100,nan,,LSM2,57819
MPHOSPH10,10199,97.42992,10199,nan,,SSBP2,23635
WDR12,55759,94.676956,55759,nan,,POLR3GL,84265
DLG1,1739,94.97935,1739,nan,,ARL2BP,23568
ZFYVE16,9765,97.656204,9765,nan,,TRMT112,51504
KLHL24,54800,99.34137,54800,nan,,CNEP1R1,255919
SMARCE1,6605,94.17566,6605,nan,,MRPL40,64976
UBC,7316,100.57808,7316,nan,,USP9X,8239
LSM2,57819,97.71701,57819,nan,,CACUL1,143384
SSBP2,23635,98.27071,23635,nan,,RAB8A,4218
POLR3GL,84265,101.998116,84265,nan,,C8orf4,56892
ARL2BP,23568,98.325676,23568,nan,,PMF1,11243
TRMT112,51504,96.83033,51504,nan,,STAMBP,10617
CNEP1R1,255919,97.87382,255919,nan,,SH3RF1,57630
MRPL40,64976,96.60196,64976,nan,,WASF2,10163
USP9X,8239,99.58271,8239,nan,,PON3,5446
CACUL1,143384,98.27195,143384,nan,,NUMA1,4926
RAB8A,4218,99.14715,4218,nan,,FAM104B,90736
C8orf4,56892,111.021194,56892,nan,,NUTF2,10204
PMF1,11243,100.0471,11243,nan,,MOB1B,92597
STAMBP,10617,96.96795,10617,nan,,ZNF605,100289635
SH3RF1,57630,95.86452,57630,nan,,NUP43,348995
WASF2,10163,100.37684,10163,nan,,LSM7,51690
PON3,5446,105.66267,5446,nan,,CNBP,7555
NUMA1,4926,97.656204,4926,nan,,ELF2,1998
FAM104B,90736,105.645485,90736,nan,,MTDH,92140
NUTF2,10204,97.242195,10204,nan,,TMEM209,84928
MOB1B,92597,100.92258,92597,nan,,INPP4B,8821
ZNF605,100289635,101.64292,100289635,nan,,EHMT1,79813
NUP43,348995,98.61441,348995,nan,,BAZ1B,9031
LSM7,51690,94.784584,51690,nan,,BUD31,8896
CNBP,7555,98.84254,7555,nan,,ANXA5,308
ELF2,1998,94.763374,1998,nan,,MAPK9,5601
MTDH,92140,95.145226,92140,nan,,HNRNPH1,3187
TMEM209,84928,96.71015,84928,nan,,RP11-665C16.1,nan
INPP4B,8821,97.492165,8821,nan,,HNRNPH2,3188
EHMT1,79813,97.62327,79813,nan,,TMEM189,387521
BAZ1B,9031,103.41594,9031,nan,,RPL31,6160
BUD31,8896,101.411705,8896,nan,,ILF2,3608
ANXA5,308,97.22111,308,nan,,SNORA73B,26768
MAPK9,5601,97.80212,5601,nan,,DONSON,29980
HNRNPH1,3187,98.47218,3187,nan,,AP3M1,26985
RP11-665C16.1,nan,nan,nan,TRUE,,CBWD2,150472
HNRNPH2,3188,101.30899,3188,nan,,PHF12,57649
TMEM189,387521,103.489815,387521,nan,,MMAB,326625
RPL31,6160,90.82599,6160,nan,,JAGN1,84522
ILF2,3608,95.3764,3608,nan,,PRKRIP1,79706
SNORA73B,26768,116.48192,26768,nan,,MEA1,4201
DONSON,29980,95.80393,29980,nan,,COA4,51287
AP3M1,26985,96.83521,26985,nan,,CTNNA1,1495
CBWD2,150472,112.472275,150472,nan,,TMEM9,252839
PHF12,57649,97.38514,57649,nan,,MAK16,84549
MMAB,326625,98.39511,326625,nan,,BUB1B,701
JAGN1,84522,97.73353,84522,nan,,C21orf33,8209
PRKRIP1,79706,95.48706,79706,nan,,NDUFA3,4696
MEA1,4201,95.7714,4201,nan,,HSD17B4,3295
COA4,51287,112.504234,51287,nan,,DPM3,54344
CTNNA1,1495,103.98436,1495,nan,,SNHG15,ENSG00000232956
TMEM9,252839,96.39987,252839,nan,,FAM46A,55603
MAK16,84549,97.22111,84549,nan,,IER3IP1,51124
BUB1B,701,95.0212,701,nan,,IVD,3712
C21orf33,8209,116.45751,8209,nan,,RRP15,51018
NDUFA3,4696,99.75651,4696,nan,,RNF14,9604
HSD17B4,3295,97.38514,3295,nan,,MGLL,11343
DPM3,54344,97.530556,54344,nan,,UBXN4,23190
SNHG15,ENSG00000232956,116.71357,nan,nan,,CUL3,8452
SNHG15,285958,116.45751,285958,nan,,ALDH3A2,224
FAM46A,55603,97.35589,55603,nan,,OXCT1,5019
IER3IP1,51124,100.309166,51124,nan,,ARIH2,10425
IVD,3712,97.9555,3712,nan,,SLC25A37,51312
RRP15,51018,94.96991,51018,nan,,C14orf119,55017
RNF14,9604,98.6996,9604,nan,,ADAM10,102
MGLL,11343,96.836845,11343,nan,,RPL36A,6173
UBXN4,23190,101.02992,23190,nan,,MATR3,9782
CUL3,8452,98.29011,8452,nan,,DHCR24,1718
ALDH3A2,224,99.69517,224,nan,,TM9SF2,9375
OXCT1,5019,102.503654,5019,nan,,ETV4,2118
ARIH2,10425,95.98561,10425,nan,,BEX4,56271
SLC25A37,51312,100.23125,51312,nan,,PPP6R3,55291
C14orf119,55017,111.021194,55017,nan,,LRRC40,55631
ADAM10,102,94.991585,102,nan,,HERC3,8916
RPL36A,6173,102.262146,6173,nan,,RP11-260M2.1,nan
MATR3,9782,100.58404,9782,nan,,PER2,8864
DHCR24,1718,97.13758,1718,nan,,TMEM41B,440026
TM9SF2,9375,95.51487,9375,nan,,KIAA0368,23392
ETV4,2118,95.98628,2118,nan,,RSU1,6251
BEX4,56271,107.87503,56271,nan,,EEF2,1938
PPP6R3,55291,97.58054,55291,nan,,RNF10,9921
LRRC40,55631,97.60979,55631,nan,,IL1RAP,3556
HERC3,8916,100.06221,8916,nan,,SYNCRIP,10492
RP11-260M2.1,nan,nan,nan,TRUE,,NDUFC1,4717
PER2,8864,98.60165,8864,nan,,CNIH4,29097
TMEM41B,440026,103.038765,440026,nan,,FTH1,2495
KIAA0368,23392,96.27103,23392,nan,,CCDC25,55246
RSU1,6251,97.52943,6251,nan,,F3,2152
EEF2,1938,100.36522,1938,nan,,MAD2L2,10459
RNF10,9921,93.927704,9921,nan,,PPIE,10450
IL1RAP,3556,98.03346,3556,nan,,ARFGAP3,26286
SYNCRIP,10492,97.76323,10492,nan,,FAM200B,285550
NDUFC1,4717,99.6596,4717,nan,,FOXO3,2309
CNIH4,29097,98.13394,29097,nan,,CBX1,10951
FTH1,2495,97.45456,2495,nan,,CPNE3,8895
CCDC25,55246,96.669876,55246,nan,,PON2,5445
F3,2152,97.13506,2152,nan,,AKR1B1,231
MAD2L2,10459,97.962006,10459,nan,,BOLA2,552900
PPIE,10450,96.87524,10450,nan,,AKR1A1,10327
ARFGAP3,26286,96.07851,26286,nan,,SEC11A,23478
FAM200B,285550,105.651825,285550,nan,,HMGB1,3146
FOXO3,2309,95.976135,2309,nan,,NONO,4841
CBX1,10951,98.363976,10951,nan,,ACBD6,84320
CPNE3,8895,99.006874,8895,nan,,NNMT,4837
PON2,5445,102.08793,5445,nan,,NUF2,83540
AKR1B1,231,100.948456,231,nan,,CRIPT,9419
BOLA2,552900,114.264725,552900,nan,,POLR2B,5431
AKR1A1,10327,97.211586,10327,nan,,PSMB3,5691
SEC11A,23478,98.60165,23478,nan,,MIF,4282
HMGB1,3146,98.043015,3146,nan,,FBXO21,23014
NONO,4841,93.93493,4841,nan,,MAN1A2,10905
ACBD6,84320,96.83521,84320,nan,,ZNF121,7675
NNMT,4837,102.59476,4837,nan,,SOX9,6662
NUF2,83540,95.8754,83540,nan,,AHCY,191
CRIPT,9419,96.7388,9419,nan,,ARF6,382
POLR2B,5431,94.81645,5431,nan,,UGCG,7357
PSMB3,5691,95.66122,5691,nan,,H3F3AP4,440926
MIF,4282,97.66687,4282,nan,,GTF2F2,2963
FBXO21,23014,95.89291,23014,nan,,DNAJA2,10294
MAN1A2,10905,94.605675,10905,nan,,TMEM14B,81853
ZNF121,7675,109.91432,7675,nan,,CLDN4,1364
SOX9,6662,100.19466,6662,nan,,EIF2S1,1965
AHCY,191,94.18279,191,nan,,KIAA1551,55196
ARF6,382,97.42992,382,nan,,XRN2,22803
UGCG,7357,99.16411,7357,nan,,AZIN1,51582
H3F3AP4,440926,37.5564,440926,nan,,NDUFA11,126328
H3F3AP4,ENSG00000235655,37.545094,nan,nan,,MTBP,27085
GTF2F2,2963,98.39511,2963,nan,,SSR4,6748
DNAJA2,10294,96.98711,10294,nan,,OIP5-AS1,ENSG00000247556
TMEM14B,81853,114.35897,81853,nan,,MAP9,79884
CLDN4,1364,101.04059,1364,nan,,TWSG1,57045
EIF2S1,1965,96.794205,1965,nan,,CREM,1390
KIAA1551,55196,98.024666,55196,nan,,NCSTN,23385
XRN2,22803,98.29394,22803,nan,,TMOD3,29766
AZIN1,51582,95.976135,51582,nan,,ASF1A,25842
NDUFA11,126328,98.856674,126328,nan,,ARID1A,8289
MTBP,27085,94.585335,27085,nan,,RPSAP58,388524
SSR4,6748,99.56001,6748,nan,,BSDC1,55108
OIP5-AS1,ENSG00000247556,112.66781,nan,nan,,S100A4,6275
OIP5-AS1,729082,112.52024,729082,nan,,GPX1,2876
MAP9,79884,95.409584,79884,nan,,BTN2A2,10385
TWSG1,57045,99.65327,57045,nan,,NEAT1,283131
CREM,1390,98.848885,1390,nan,,MACF1,23499
NCSTN,23385,95.91121,23385,nan,,RPL37A,6168
TMOD3,29766,101.05292,29766,nan,,TXNIP,10628
ASF1A,25842,96.87411,25842,nan,,CAB39,51719
ARID1A,8289,99.12083,8289,nan,,WDR76,79968
RPSAP58,388524,37.621517,388524,nan,,CCDC58,131076
RPSAP58,ENSG00000225178,37.525192,nan,nan,,SRM,6723
BSDC1,55108,98.363976,55108,nan,,PRDX1,5052
S100A4,6275,100.20154,6275,nan,,ST13,6767
GPX1,2876,99.12083,2876,nan,,KDM1A,23028
BTN2A2,10385,107.964905,10385,nan,,GPX4,2879
NEAT1,283131,116.43853,283131,nan,,UBAP2L,9898
MACF1,23499,98.499435,23499,nan,,CSNK1G1,53944
RPL37A,6168,94.09213,6168,nan,,RNF216P1,441191
TXNIP,10628,98.54476,10628,nan,,PLK2,10769
CAB39,51719,99.16091,51719,nan,,POLE3,54107
WDR76,79968,97.30477,79968,nan,,ARHGAP21,57584
CCDC58,131076,96.81152,131076,nan,,MCTS1,28985
SRM,6723,98.307304,6723,nan,,UBE2T,29089
PRDX1,5052,96.54259,5052,nan,,TMEM60,85025
ST13,6767,96.01111,6767,nan,,ETFA,2108
KDM1A,23028,96.21495,23028,nan,,SARNP,84324
GPX4,2879,97.44222,2879,nan,,IDE,3416
UBAP2L,9898,97.71701,9898,nan,,TOMM5,401505
CSNK1G1,53944,96.692825,53944,nan,,ITGA5,3678
RNF216P1,441191,36.85509,441191,nan,,PEF1,553115
PLK2,10769,98.57982,10769,nan,,MRPL36,64979
POLE3,54107,97.530556,54107,nan,,TSR2,90121
ARHGAP21,57584,99.15928,57584,nan,,NEK6,10783
MCTS1,28985,99.961044,28985,nan,,APPL2,55198
UBE2T,29089,95.8754,29089,nan,,IFITM1,8519
TMEM60,85025,98.88083,85025,nan,,LINC00511,400619
ETFA,2108,95.89423,2108,nan,,HSP90AB1,3326
SARNP,84324,99.451836,84324,nan,,DPH5,51611
IDE,3416,96.85773,3416,nan,,MRPS17,51373
TOMM5,401505,102.99538,401505,nan,,CIB1,10519
ITGA5,3678,96.87411,3678,nan,,LMAN2L,81562
PEF1,553115,94.44529,553115,nan,,TIPARP,25976
MRPL36,64979,98.13394,64979,nan,,SUPT5H,6829
TSR2,90121,98.11792,90121,nan,,SDHA,6389
NEK6,10783,99.63387,10783,nan,,TECR,9524
APPL2,55198,96.02763,55198,nan,,SMAD1,4086
IFITM1,8519,107.89221,8519,nan,,NOP2,4839
LINC00511,400619,116.49426,400619,nan,,PRR13,54458
HSP90AB1,3326,94.41247,3326,nan,,C18orf8,29919
DPH5,51611,96.92523,51611,nan,,PAPSS1,9061
MRPS17,51373,97.35009,51373,nan,,KLF10,7071
CIB1,10519,98.455666,10519,nan,,RPS19,6223
